fpr,tpr,threshold
0.0008216897766916361,0.5594594594594594,0.9926167562398761
0.0008216897766916361,0.5608108108108109,0.9926111870916511
0.0008252315429704794,0.5608108108108109,0.9926088546185361
0.0008252315429704794,0.5621621621621622,0.9926081393489471
0.0008287733092493226,0.5621621621621622,0.992550355146584
0.0008287733092493226,0.5635135135135135,0.9925341208331759
0.0008393986080858524,0.5635135135135135,0.9924863951899248
0.0008393986080858524,0.5662162162162162,0.9924202782491918
0.0008464821406435389,0.5662162162162162,0.9923544713544168
0.0008464821406435389,0.5675675675675675,0.9923158765277085
0.0008535656732012255,0.5675675675675675,0.9922310955051679
0.0008535656732012255,0.5689189189189189,0.9921967776259418
0.000860649205758912,0.5689189189189189,0.9921213850824597
0.000860649205758912,0.5702702702702702,0.9920906335773357
0.0008677327383165985,0.5702702702702702,0.9920736596880059
0.0008677327383165985,0.572972972972973,0.9920536957016554
0.0008818998034319716,0.572972972972973,0.9919851818635962
0.0008818998034319716,0.5743243243243243,0.9919670187379488
0.0008925251022685013,0.5743243243243243,0.9919267123480249
0.0008925251022685013,0.5756756756756757,0.9919173908182093
0.0008960668685473446,0.5756756756756757,0.9919131717586349
0.0008960668685473446,0.5783783783783784,0.9919038858669134
0.000903150401105031,0.5783783783783784,0.9918849564844997
0.000903150401105031,0.5797297297297297,0.9918802009513928
0.0009066921673838743,0.5797297297297297,0.9918600184311401
0.0009066921673838743,0.581081081081081,0.9917714826922078
0.0009102339336627175,0.581081081081081,0.9917556573869035
0.0009102339336627175,0.5837837837837838,0.9916185952123258
0.0009173174662204041,0.5837837837837838,0.991590196358087
0.0009173174662204041,0.5851351351351352,0.9915865919462464
0.000970443960403053,0.5851351351351352,0.9911357122637744
0.000970443960403053,0.5878378378378378,0.9911230714889379
0.0009775274929607395,0.5878378378378378,0.9910966769966597
0.0009775274929607395,0.5905405405405405,0.9910272548874502
0.0009881527917972692,0.5905405405405405,0.9909929717481432
0.0009881527917972692,0.5918918918918918,0.9909892342487653
0.000995236324354956,0.5918918918918918,0.9909342656645154
0.000995236324354956,0.595945945945946,0.9908797011346931
0.0010058616231914857,0.595945945945946,0.9908031117923701
0.0010058616231914857,0.5972972972972973,0.9908023086737171
0.0010200286883068586,0.5972972972972973,0.9907214211820485
0.0010200286883068586,0.5986486486486486,0.9906865097628105
0.0010341957534222316,0.5986486486486486,0.9906121239329007
0.0010341957534222316,0.6,0.990589726336089
0.0010448210522587614,0.6,0.9904943363945213
0.0010448210522587614,0.6013513513513513,0.9904591226663831
0.0010625298836529778,0.6013513513513513,0.990334098779615
0.0010625298836529778,0.6054054054054054,0.990285163751963
0.0010696134162106643,0.6054054054054054,0.9901903647233236
0.0010696134162106643,0.6067567567567568,0.990189684065419
0.001080238715047194,0.6067567567567568,0.9900569291786283
0.001080238715047194,0.6094594594594595,0.9900517269166572
0.0010908640138837238,0.6094594594594595,0.9899443942070542
0.0010908640138837238,0.6108108108108108,0.9899290122605848
0.0010979475464414103,0.6108108108108108,0.9898486047456908
0.0010979475464414103,0.6121621621621621,0.9898458738924393
0.00110857284527794,0.6121621621621621,0.9898187943460289
0.00110857284527794,0.6135135135135135,0.98980351662147
0.001133365209229843,0.6135135135135135,0.9896465257623912
0.001133365209229843,0.6148648648648649,0.9896247671459029
0.0011369069755086862,0.6148648648648649,0.9896194452373562
0.0011369069755086862,0.6162162162162163,0.989595002355375
0.0011510740406240592,0.6162162162162163,0.9894888437616077
0.0011510740406240592,0.6175675675675676,0.9894736928564157
0.0011723246382971187,0.6175675675675676,0.9892851084932195
0.0011723246382971187,0.6202702702702703,0.9892035411026155
0.0011794081708548052,0.6202702702702703,0.9891888229516315
0.0011794081708548052,0.6229729729729729,0.989101327941136
0.0011829499371336487,0.6229729729729729,0.9890684873396945
0.0011829499371336487,0.6256756756756757,0.9889887033880231
0.001200658768527865,0.6256756756756757,0.988900458023986
0.001200658768527865,0.6270270270270271,0.9888894880788048
0.0012112840673643946,0.6270270270270271,0.9888290871703023
0.0012112840673643946,0.6283783783783784,0.9888086862857464
0.0012254511324797676,0.6283783783783784,0.98872370940423
0.0012254511324797676,0.6297297297297297,0.9887199866530558
0.0012325346650374541,0.6297297297297297,0.9886547662101458
0.0012325346650374541,0.6310810810810811,0.9886324257964608
0.00127149409410473,0.6310810810810811,0.9883732574084836
0.00127149409410473,0.6364864864864865,0.9882148707044538
0.0012892029254989463,0.6364864864864865,0.9878730265533033
0.0012892029254989463,0.6378378378378379,0.9878673745874821
0.001310453523172006,0.6378378378378379,0.9876965211707819
0.001310453523172006,0.6391891891891892,0.9876902401280385
0.0013175370557296925,0.6391891891891892,0.9876850127423175
0.0013175370557296925,0.6405405405405405,0.9876733509410767
0.001324620588287379,0.6405405405405405,0.9876018931302902
0.001324620588287379,0.6418918918918919,0.9875698227653256
0.0013281623545662222,0.6418918918918919,0.9875160525507529
0.0013281623545662222,0.6459459459459459,0.9874085757669957
0.001338787653402752,0.6459459459459459,0.9873283524269371
0.001338787653402752,0.6486486486486487,0.9873231073002582
